instant,season,yr,mnth,day,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14214,summer,2012,8,20,10,0,1,1,2,0.64,0.6061,0.69,0.0896,69,124,193
14215,summer,2012,8,20,11,0,1,1,1,0.66,0.6212,0.65,0.1045,90,151,241
14216,summer,2012,8,20,12,0,1,1,2,0.66,0.6212,0.61,0.1045,66,216,282
14217,summer,2012,8,20,13,0,1,1,1,0.7,0.6515,0.58,0.1343,97,194,291
14218,summer,2012,8,20,14,0,1,1,1,0.72,0.6667,0.54,0.1642,87,188,275
14219,summer,2012,8,20,15,0,1,1,1,0.72,0.6667,0.54,0.2537,102,207,309
14220,summer,2012,8,20,16,0,1,1,1,0.72,0.6667,0.54,0.2537,103,357,460
14221,summer,2012,8,20,17,0,1,1,1,0.7,0.6515,0.58,0.2836,83,810,893
14222,summer,2012,8,20,18,0,1,1,2,0.62,0.5909,0.78,0.2537,89,726,815
14223,summer,2012,8,20,19,0,1,1,2,0.62,0.5909,0.78,0.194,33,266,299
14224,summer,2012,8,20,20,0,1,1,2,0.62,0.5758,0.83,0.2836,30,231,261
14225,summer,2012,8,20,21,0,1,1,1,0.6,0.5606,0.83,0.0,26,219,245
14226,summer,2012,8,20,22,0,1,1,2,0.6,0.5606,0.83,0.0,25,136,161
14227,summer,2012,8,20,23,0,1,1,2,0.6,0.5606,0.83,0.0,10,92,102
14228,summer,2012,8,21,0,0,2,1,2,0.6,0.5606,0.83,0.0896,7,52,59
14229,summer,2012,8,21,1,0,2,1,2,0.6,0.5606,0.83,0.1343,11,22,33
14230,summer,2012,8,21,2,0,2,1,2,0.58,0.5455,0.88,0.2836,1,7,8
14231,summer,2012,8,21,3,0,2,1,1,0.56,0.5303,0.88,0.0,0,3,3
14232,summer,2012,8,21,4,0,2,1,1,0.56,0.5303,0.88,0.0,0,4,4
14233,summer,2012,8,21,5,0,2,1,1,0.56,0.5303,0.83,0.0896,4,30,34
14234,summer,2012,8,21,6,0,2,1,1,0.56,0.5303,0.83,0.1045,5,164,169
14235,summer,2012,8,21,7,0,2,1,1,0.6,0.5758,0.78,0.1045,19,500,519
14236,summer,2012,8,21,8,0,2,1,1,0.6,0.5758,0.78,0.1343,27,696,723
14237,summer,2012,8,21,9,0,2,1,1,0.64,0.6061,0.69,0.0,47,281,328
14238,summer,2012,8,21,10,0,2,1,1,0.66,0.6212,0.61,0.1045,58,120,178
14239,summer,2012,8,21,11,0,2,1,1,0.7,0.6515,0.54,0.0,61,195,256
14240,summer,2012,8,21,12,0,2,1,1,0.72,0.6515,0.45,0.0,79,226,305
14241,summer,2012,8,21,13,0,2,1,1,0.74,0.6515,0.4,0.0,76,255,331
14242,summer,2012,8,21,14,0,2,1,1,0.76,0.6667,0.37,0.0896,110,192,302
14243,summer,2012,8,21,15,0,2,1,1,0.76,0.6667,0.37,0.0,76,226,302
14244,summer,2012,8,21,16,0,2,1,1,0.76,0.6667,0.37,0.0,109,358,467
14245,summer,2012,8,21,17,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878
14246,summer,2012,8,21,18,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625
14247,summer,2012,8,21,19,0,2,1,3,0.62,0.5909,0.73,0.1045,56,420,476
14248,summer,2012,8,21,20,0,2,1,1,0.64,0.6061,0.73,0.0,62,296,358
14249,summer,2012,8,21,21,0,2,1,1,0.64,0.6061,0.73,0.0,41,239,280
14250,summer,2012,8,21,22,0,2,1,1,0.64,0.5909,0.78,0.0,24,208,232
14251,summer,2012,8,21,23,0,2,1,1,0.62,0.5758,0.83,0.0,23,113,136
14252,summer,2012,8,22,0,0,3,1,1,0.62,0.5758,0.83,0.1045,9,46,55
14253,summer,2012,8,22,1,0,3,1,1,0.62,0.5909,0.78,0.0,1,20,21
14254,summer,2012,8,22,2,0,3,1,1,0.62,0.5909,0.78,0.0,7,10,17
14255,summer,2012,8,22,3,0,3,1,1,0.62,0.5909,0.78,0.0,0,7,7
14256,summer,2012,8,22,4,0,3,1,1,0.58,0.5455,0.83,0.1045,1,7,8
14257,summer,2012,8,22,5,0,3,1,1,0.6,0.5758,0.78,0.0,2,38,40
14258,summer,2012,8,22,6,0,3,1,1,0.62,0.5909,0.73,0.0,12,175,187
14259,summer,2012,8,22,7,0,3,1,1,0.62,0.5909,0.78,0.0,16,537,553
14260,summer,2012,8,22,8,0,3,1,1,0.64,0.6061,0.73,0.0896,37,703,740
14261,summer,2012,8,22,9,0,3,1,1,0.68,0.6364,0.65,0.0,41,335,376
14262,summer,2012,8,22,10,0,3,1,1,0.7,0.6515,0.61,0.0896,66,159,225
14263,summer,2012,8,22,11,0,3,1,1,0.72,0.6667,0.58,0.0896,71,196,267
14264,summer,2012,8,22,12,0,3,1,1,0.74,0.6667,0.51,0.0,59,253,312
14265,summer,2012,8,22,13,0,3,1,1,0.76,0.6818,0.48,0.1045,74,242,316
14266,summer,2012,8,22,14,0,3,1,1,0.76,0.6818,0.45,0.1045,82,184,266
14267,summer,2012,8,22,15,0,3,1,1,0.76,0.6818,0.48,0.1343,94,222,316
14268,summer,2012,8,22,16,0,3,1,3,0.74,0.6818,0.55,0.2239,102,358,460
14269,summer,2012,8,22,17,0,3,1,3,0.74,0.6818,0.55,0.2239,72,711,783
14270,summer,2012,8,22,18,0,3,1,3,0.66,0.6212,0.61,0.2239,91,592,683
14271,summer,2012,8,22,19,0,3,1,2,0.66,0.6212,0.74,0.0,56,524,580
14272,summer,2012,8,22,20,0,3,1,1,0.64,0.6061,0.73,0.194,59,332,391
14273,summer,2012,8,22,21,0,3,1,1,0.64,0.6061,0.73,0.0,60,291,351
14274,summer,2012,8,22,22,0,3,1,1,0.64,0.6061,0.73,0.0,55,226,281
14275,summer,2012,8,22,23,0,3,1,1,0.64,0.5758,0.83,0.0,27,113,140
14276,summer,2012,8,23,0,0,4,1,1,0.64,0.5909,0.78,0.0,9,51,60
14277,summer,2012,8,23,1,0,4,1,1,0.62,0.5758,0.83,0.0,10,15,25
14278,summer,2012,8,23,2,0,4,1,1,0.62,0.5758,0.83,0.0,9,11,20
14279,summer,2012,8,23,3,0,4,1,1,0.62,0.5758,0.83,0.0896,3,6,9
14280,summer,2012,8,23,4,0,4,1,1,0.62,0.5758,0.83,0.0,0,6,6
14281,summer,2012,8,23,5,0,4,1,1,0.62,0.5758,0.83,0.0,1,36,37
14282,summer,2012,8,23,6,0,4,1,2,0.6,0.5455,0.88,0.0896,14,178,192
14283,summer,2012,8,23,7,0,4,1,2,0.62,0.5758,0.83,0.0896,18,463,481
14284,summer,2012,8,23,8,0,4,1,2,0.66,0.6212,0.74,0.0896,45,662,707
14285,summer,2012,8,23,9,0,4,1,2,0.7,0.6515,0.7,0.0,58,354,412
14286,summer,2012,8,23,10,0,4,1,1,0.74,0.6818,0.58,0.0896,76,157,233
14287,summer,2012,8,23,11,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278
14288,summer,2012,8,23,12,0,4,1,1,0.78,0.6818,0.38,0.0,97,235,332
14289,summer,2012,8,23,13,0,4,1,1,0.82,0.7273,0.38,0.0896,93,253,346
14290,summer,2012,8,23,14,0,4,1,1,0.78,0.697,0.46,0.2239,114,191,305
14291,summer,2012,8,23,15,0,4,1,1,0.78,0.697,0.46,0.1343,104,201,305
14292,summer,2012,8,23,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465
14293,summer,2012,8,23,17,0,4,1,1,0.76,0.6818,0.45,0.2239,111,709,820
14294,summer,2012,8,23,18,0,4,1,1,0.74,0.6667,0.48,0.2239,130,811,941
14295,summer,2012,8,23,19,0,4,1,1,0.72,0.6667,0.51,0.0896,96,537,633
14296,summer,2012,8,23,20,0,4,1,1,0.7,0.6515,0.61,0.1045,70,404,474
14297,summer,2012,8,23,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329
14298,summer,2012,8,23,22,0,4,1,2,0.68,0.6364,0.61,0.1045,21,177,198
14299,summer,2012,8,23,23,0,4,1,2,0.66,0.6212,0.69,0.0,24,133,157
14300,summer,2012,8,24,0,0,5,1,2,0.66,0.6212,0.69,0.0,27,84,111
14301,summer,2012,8,24,1,0,5,1,2,0.64,0.6061,0.73,0.0,5,37,42
14302,summer,2012,8,24,2,0,5,1,1,0.66,0.6212,0.69,0.0,1,15,16
14303,summer,2012,8,24,3,0,5,1,1,0.64,0.6061,0.73,0.0,2,6,8
14304,summer,2012,8,24,4,0,5,1,2,0.64,0.6061,0.73,0.0,2,6,8
14305,summer,2012,8,24,5,0,5,1,1,0.64,0.5909,0.78,0.0,1,37,38
14306,summer,2012,8,24,6,0,5,1,2,0.62,0.5758,0.83,0.0,9,142,151
14307,summer,2012,8,24,7,0,5,1,2,0.64,0.5909,0.78,0.0,13,412,425
14308,summer,2012,8,24,8,0,5,1,2,0.66,0.6212,0.74,0.0,41,703,744
14309,summer,2012,8,24,9,0,5,1,2,0.72,0.6667,0.58,0.0,58,331,389
14310,summer,2012,8,24,10,0,5,1,2,0.76,0.6818,0.48,0.0,78,184,262
14311,summer,2012,8,24,11,0,5,1,2,0.76,0.6818,0.48,0.1045,69,212,281
14312,summer,2012,8,24,12,0,5,1,2,0.76,0.6818,0.45,0.0896,95,276,371
14313,summer,2012,8,24,13,0,5,1,2,0.8,0.7121,0.41,0.1045,79,272,351
14314,summer,2012,8,24,14,0,5,1,1,0.78,0.697,0.43,0.1045,109,229,338
14315,summer,2012,8,24,15,0,5,1,2,0.76,0.6818,0.48,0.1343,99,251,350
14316,summer,2012,8,24,16,0,5,1,2,0.76,0.6818,0.48,0.1343,101,414,515
14317,summer,2012,8,24,17,0,5,1,2,0.74,0.6667,0.51,0.2239,117,695,812
14318,summer,2012,8,24,18,0,5,1,2,0.72,0.6818,0.62,0.194,109,627,736
14319,summer,2012,8,24,19,0,5,1,2,0.72,0.6667,0.58,0.1642,106,430,536
14320,summer,2012,8,24,20,0,5,1,2,0.7,0.6515,0.65,0.2239,66,297,363
14321,summer,2012,8,24,21,0,5,1,2,0.7,0.6515,0.61,0.1642,58,248,306
14322,summer,2012,8,24,22,0,5,1,2,0.7,0.6515,0.61,0.0,42,209,251
14323,summer,2012,8,24,23,0,5,1,2,0.68,0.6364,0.69,0.0896,38,140,178
14324,summer,2012,8,25,0,0,6,0,2,0.7,0.6515,0.61,0.0,21,114,135
14325,summer,2012,8,25,1,0,6,0,2,0.68,0.6364,0.69,0.0,15,100,115
14326,summer,2012,8,25,2,0,6,0,2,0.66,0.6212,0.74,0.0896,18,61,79
14327,summer,2012,8,25,3,0,6,0,1,0.66,0.6212,0.69,0.0896,7,31,38
14328,summer,2012,8,25,4,0,6,0,2,0.66,0.6212,0.69,0.1045,3,9,12
14329,summer,2012,8,25,5,0,6,0,2,0.64,0.6061,0.73,0.1642,4,10,14
14330,summer,2012,8,25,6,0,6,0,2,0.64,0.5909,0.78,0.1642,5,25,30
14331,summer,2012,8,25,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102
14332,summer,2012,8,25,8,0,6,0,2,0.66,0.6212,0.74,0.2537,29,133,162
14333,summer,2012,8,25,9,0,6,0,2,0.68,0.6364,0.69,0.2836,60,228,288
14334,summer,2012,8,25,10,0,6,0,2,0.7,0.6515,0.65,0.2985,148,294,442
14335,summer,2012,8,25,11,0,6,0,2,0.72,0.6818,0.62,0.2836,143,314,457
14336,summer,2012,8,25,12,0,6,0,3,0.72,0.6667,0.54,0.3881,217,367,584
14337,summer,2012,8,25,13,0,6,0,2,0.72,0.6667,0.51,0.3582,186,331,517
14338,summer,2012,8,25,14,0,6,0,3,0.66,0.6212,0.65,0.2537,150,332,482
14339,summer,2012,8,25,15,0,6,0,2,0.64,0.6061,0.73,0.3284,79,154,233
14340,summer,2012,8,25,16,0,6,0,2,0.66,0.6212,0.74,0.2985,174,260,434
14341,summer,2012,8,25,17,0,6,0,2,0.66,0.6212,0.74,0.3284,132,271,403
14342,summer,2012,8,25,18,0,6,0,2,0.66,0.6212,0.69,0.4627,122,261,383
14343,summer,2012,8,25,19,0,6,0,2,0.64,0.5909,0.78,0.2985,97,257,354
14344,summer,2012,8,25,20,0,6,0,3,0.62,0.5758,0.83,0.2537,65,176,241
14345,summer,2012,8,25,21,0,6,0,1,0.62,0.5758,0.83,0.3582,60,148,208
14346,summer,2012,8,25,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182
14347,summer,2012,8,25,23,0,6,0,2,0.62,0.5758,0.83,0.2537,34,124,158
14348,summer,2012,8,26,0,0,0,0,1,0.64,0.5758,0.89,0.2537,23,111,134
14349,summer,2012,8,26,1,0,0,0,1,0.64,0.5758,0.89,0.194,18,116,134
14350,summer,2012,8,26,2,0,0,0,2,0.64,0.5758,0.89,0.2239,12,104,116
14351,summer,2012,8,26,3,0,0,0,2,0.64,0.5758,0.89,0.2537,11,42,53
14352,summer,2012,8,26,4,0,0,0,2,0.64,0.5758,0.89,0.194,5,11,16
14353,summer,2012,8,26,5,0,0,0,1,0.64,0.5758,0.89,0.194,3,13,16
14354,summer,2012,8,26,6,0,0,0,1,0.62,0.5606,0.88,0.2985,5,16,21
14355,summer,2012,8,26,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34
14356,summer,2012,8,26,8,0,0,0,1,0.68,0.6364,0.79,0.2836,21,112,133
14357,summer,2012,8,26,9,0,0,0,1,0.68,0.6364,0.79,0.2537,67,196,263
14358,summer,2012,8,26,10,0,0,0,1,0.74,0.697,0.66,0.3881,127,258,385
14359,summer,2012,8,26,11,0,0,0,1,0.74,0.697,0.66,0.3582,150,332,482
14360,summer,2012,8,26,12,0,0,0,3,0.72,0.697,0.74,0.3582,225,401,626
14361,summer,2012,8,26,13,0,0,0,3,0.66,0.6061,0.78,0.4179,166,375,541
14362,summer,2012,8,26,14,0,0,0,1,0.64,0.5758,0.89,0.1045,125,252,377
14363,summer,2012,8,26,15,0,0,0,3,0.64,0.5758,0.89,0.2836,132,259,391
14364,summer,2012,8,26,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173
14365,summer,2012,8,26,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233
14366,summer,2012,8,26,18,0,0,0,2,0.64,0.5758,0.89,0.0896,77,187,264
14367,summer,2012,8,26,19,0,0,0,2,0.64,0.5758,0.89,0.1642,80,212,292
14368,summer,2012,8,26,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211
14369,summer,2012,8,26,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166
14370,summer,2012,8,26,22,0,0,0,1,0.62,0.5606,0.88,0.0896,20,94,114
14371,summer,2012,8,26,23,0,0,0,1,0.62,0.5758,0.83,0.0896,21,59,80
14372,summer,2012,8,27,0,0,1,1,1,0.62,0.5758,0.83,0.0,4,28,32
14373,summer,2012,8,27,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7
14374,summer,2012,8,27,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8
14375,summer,2012,8,27,3,0,1,1,1,0.62,0.5606,0.88,0.0896,1,3,4
14376,summer,2012,8,27,4,0,1,1,1,0.62,0.5758,0.83,0.0,1,11,12
14377,summer,2012,8,27,5,0,1,1,1,0.62,0.5606,0.88,0.0,4,32,36
14378,summer,2012,8,27,6,0,1,1,1,0.62,0.5606,0.88,0.0,4,141,145
14379,summer,2012,8,27,7,0,1,1,1,0.66,0.6061,0.83,0.0,15,418,433
14380,summer,2012,8,27,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699
14381,summer,2012,8,27,9,0,1,1,1,0.66,0.6061,0.83,0.1045,40,302,342
14382,summer,2012,8,27,10,0,1,1,1,0.72,0.697,0.74,0.1343,63,143,206
14383,summer,2012,8,27,11,0,1,1,1,0.74,0.697,0.66,0.194,47,182,229
14384,summer,2012,8,27,12,0,1,1,1,0.76,0.7121,0.62,0.0,69,214,283
14385,summer,2012,8,27,13,0,1,1,1,0.76,0.7121,0.57,0.1642,77,211,288
14386,summer,2012,8,27,14,0,1,1,1,0.8,0.7424,0.49,0.0896,66,180,246
14387,summer,2012,8,27,15,0,1,1,1,0.8,0.7576,0.55,0.2985,77,205,282
14388,summer,2012,8,27,16,0,1,1,1,0.8,0.7576,0.55,0.2537,77,367,444
14389,summer,2012,8,27,17,0,1,1,1,0.8,0.7273,0.46,0.2239,101,744,845
14390,summer,2012,8,27,18,0,1,1,1,0.78,0.7121,0.52,0.2537,83,751,834
14391,summer,2012,8,27,19,0,1,1,1,0.74,0.697,0.7,0.2239,74,499,573
14392,summer,2012,8,27,20,0,1,1,1,0.74,0.697,0.7,0.194,50,366,416
14393,summer,2012,8,27,21,0,1,1,1,0.72,0.697,0.74,0.194,39,239,278
14394,summer,2012,8,27,22,0,1,1,1,0.7,0.6667,0.84,0.194,30,131,161
14395,summer,2012,8,27,23,0,1,1,1,0.7,0.6667,0.84,0.1642,35,79,114
14396,summer,2012,8,28,0,0,2,1,1,0.7,0.6667,0.84,0.2537,9,29,38
14397,summer,2012,8,28,1,0,2,1,1,0.68,0.6364,0.89,0.194,4,17,21
14398,summer,2012,8,28,2,0,2,1,1,0.68,0.6364,0.83,0.2537,2,13,15
14399,summer,2012,8,28,3,0,2,1,1,0.66,0.5909,0.89,0.1343,0,4,4
14400,summer,2012,8,28,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8
14401,summer,2012,8,28,5,0,2,1,2,0.66,0.6061,0.83,0.0896,3,39,42
14402,summer,2012,8,28,6,0,2,1,2,0.66,0.5909,0.89,0.1045,3,144,147
14403,summer,2012,8,28,7,0,2,1,2,0.66,0.6061,0.83,0.1045,14,255,269
14404,summer,2012,8,28,8,0,2,1,2,0.66,0.6212,0.85,0.1045,25,668,693
14405,summer,2012,8,28,9,0,2,1,2,0.7,0.6667,0.79,0.1642,44,351,395
14406,summer,2012,8,28,10,0,2,1,1,0.74,0.6818,0.62,0.2537,39,165,204
14407,summer,2012,8,28,11,0,2,1,1,0.78,0.7273,0.55,0.2537,47,171,218
14408,summer,2012,8,28,12,0,2,1,1,0.8,0.7424,0.49,0.2836,56,241,297
14409,summer,2012,8,28,13,0,2,1,1,0.82,0.7424,0.43,0.2985,56,232,288
14410,summer,2012,8,28,14,0,2,1,1,0.84,0.7424,0.38,0.3284,72,179,251
14411,summer,2012,8,28,15,0,2,1,1,0.82,0.7273,0.34,0.2985,59,258,317
14412,summer,2012,8,28,16,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480
14413,summer,2012,8,28,17,0,2,1,1,0.8,0.697,0.35,0.3881,90,774,864
14414,summer,2012,8,28,18,0,2,1,1,0.78,0.697,0.4,0.2537,82,736,818
14415,summer,2012,8,28,19,0,2,1,1,0.74,0.6667,0.45,0.1642,82,515,597
14416,summer,2012,8,28,20,0,2,1,1,0.72,0.6667,0.48,0.1045,87,348,435
14417,summer,2012,8,28,21,0,2,1,1,0.72,0.6667,0.48,0.0896,38,276,314
14418,summer,2012,8,28,22,0,2,1,1,0.7,0.6515,0.54,0.0,20,196,216
14419,summer,2012,8,28,23,0,2,1,1,0.68,0.6364,0.57,0.0,17,92,109
14420,summer,2012,8,29,0,0,3,1,1,0.66,0.6212,0.69,0.0,8,39,47
14421,summer,2012,8,29,1,0,3,1,1,0.64,0.6061,0.69,0.1343,2,12,14
14422,summer,2012,8,29,2,0,3,1,1,0.62,0.5909,0.73,0.1343,2,4,6
14423,summer,2012,8,29,3,0,3,1,1,0.62,0.5909,0.73,0.1045,0,9,9
14424,summer,2012,8,29,4,0,3,1,1,0.6,0.5909,0.73,0.2239,2,8,10
14425,summer,2012,8,29,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40
14426,summer,2012,8,29,6,0,3,1,1,0.6,0.5909,0.73,0.194,6,175,181
14427,summer,2012,8,29,7,0,3,1,1,0.64,0.6061,0.65,0.0896,23,531,554
14428,summer,2012,8,29,8,0,3,1,1,0.66,0.6212,0.61,0.1642,28,780,808
14429,summer,2012,8,29,9,0,3,1,1,0.7,0.6515,0.51,0.194,40,308,348
14430,summer,2012,8,29,10,0,3,1,1,0.72,0.6667,0.48,0.1642,34,144,178
14431,summer,2012,8,29,11,0,3,1,1,0.72,0.6515,0.45,0.0,67,186,253
14432,summer,2012,8,29,12,0,3,1,1,0.76,0.6818,0.4,0.0,79,281,360
14433,summer,2012,8,29,13,0,3,1,1,0.74,0.6667,0.42,0.0,68,232,300
14434,summer,2012,8,29,14,0,3,1,1,0.76,0.6818,0.4,0.0896,87,214,301
14435,summer,2012,8,29,15,0,3,1,1,0.76,0.6818,0.4,0.194,96,242,338
14436,summer,2012,8,29,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493
14437,summer,2012,8,29,17,0,3,1,1,0.78,0.6818,0.35,0.2239,108,762,870
14438,summer,2012,8,29,18,0,3,1,1,0.74,0.6667,0.42,0.1642,119,693,812
14439,summer,2012,8,29,19,0,3,1,1,0.7,0.6515,0.54,0.194,120,523,643
14440,summer,2012,8,29,20,0,3,1,1,0.68,0.6364,0.57,0.0,49,378,427
14441,summer,2012,8,29,21,0,3,1,1,0.66,0.6212,0.54,0.1045,48,265,313
14442,summer,2012,8,29,22,0,3,1,1,0.66,0.6212,0.54,0.0,50,185,235
14443,summer,2012,8,29,23,0,3,1,1,0.66,0.6212,0.57,0.0,34,123,157
14444,summer,2012,8,30,0,0,4,1,1,0.64,0.6061,0.69,0.0,14,51,65
14445,summer,2012,8,30,1,0,4,1,1,0.64,0.6061,0.65,0.0,6,17,23
14446,summer,2012,8,30,2,0,4,1,1,0.62,0.5909,0.73,0.0,3,14,17
14447,summer,2012,8,30,3,0,4,1,1,0.62,0.5909,0.73,0.0,0,5,5
14448,summer,2012,8,30,4,0,4,1,1,0.62,0.5909,0.73,0.0,4,4,8
14449,summer,2012,8,30,5,0,4,1,1,0.62,0.5909,0.73,0.0,2,33,35
14450,summer,2012,8,30,6,0,4,1,1,0.6,0.5606,0.83,0.1642,8,155,163
14451,summer,2012,8,30,7,0,4,1,1,0.64,0.6061,0.73,0.0,31,501,532
14452,summer,2012,8,30,8,0,4,1,1,0.66,0.6212,0.65,0.0,53,701,754
14453,summer,2012,8,30,9,0,4,1,1,0.7,0.6515,0.58,0.0,57,339,396
14454,summer,2012,8,30,10,0,4,1,1,0.72,0.6667,0.54,0.0,73,161,234
14455,summer,2012,8,30,11,0,4,1,1,0.76,0.6818,0.4,0.0896,85,191,276
14456,summer,2012,8,30,12,0,4,1,1,0.76,0.6818,0.45,0.1343,73,221,294
14457,summer,2012,8,30,13,0,4,1,1,0.76,0.6818,0.48,0.1045,76,214,290
14458,summer,2012,8,30,14,0,4,1,1,0.76,0.6818,0.48,0.1343,74,199,273
14459,summer,2012,8,30,15,0,4,1,1,0.8,0.7273,0.46,0.1642,99,239,338
14460,summer,2012,8,30,16,0,4,1,1,0.8,0.7273,0.43,0.1642,77,405,482
14461,summer,2012,8,30,17,0,4,1,1,0.82,0.7273,0.34,0.2239,93,751,844
14462,summer,2012,8,30,18,0,4,1,1,0.8,0.7121,0.38,0.1343,109,744,853
14463,summer,2012,8,30,19,0,4,1,1,0.76,0.6818,0.48,0.1343,78,532,610
14464,summer,2012,8,30,20,0,4,1,1,0.74,0.6818,0.58,0.1642,68,403,471
14465,summer,2012,8,30,21,0,4,1,1,0.72,0.6818,0.66,0.1343,32,275,307
14466,summer,2012,8,30,22,0,4,1,1,0.7,0.6515,0.7,0.0,38,253,291
14467,summer,2012,8,30,23,0,4,1,1,0.7,0.6667,0.74,0.1045,19,133,152
14468,summer,2012,8,31,0,0,5,1,1,0.68,0.6364,0.83,0.1642,13,69,82
14469,summer,2012,8,31,1,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32
14470,summer,2012,8,31,2,0,5,1,1,0.66,0.5909,0.89,0.1343,9,11,20
14471,summer,2012,8,31,3,0,5,1,1,0.66,0.5909,0.89,0.1045,3,2,5
14472,summer,2012,8,31,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7
14473,summer,2012,8,31,5,0,5,1,1,0.64,0.5758,0.89,0.1642,2,27,29
14474,summer,2012,8,31,6,0,5,1,2,0.64,0.5758,0.89,0.1642,7,101,108
14475,summer,2012,8,31,7,0,5,1,2,0.64,0.5758,0.89,0.0896,21,400,421
14476,summer,2012,8,31,8,0,5,1,2,0.7,0.6667,0.74,0.0,36,654,690
14477,summer,2012,8,31,9,0,5,1,1,0.74,0.697,0.7,0.0,61,337,398
14478,summer,2012,8,31,10,0,5,1,1,0.76,0.7121,0.62,0.0896,59,197,256
14479,summer,2012,8,31,11,0,5,1,1,0.86,0.7424,0.28,0.2985,88,221,309
14480,summer,2012,8,31,12,0,5,1,1,0.86,0.7424,0.26,0.2537,120,290,410
14481,summer,2012,8,31,13,0,5,1,1,0.88,0.7576,0.27,0.3284,97,271,368
14482,summer,2012,8,31,14,0,5,1,1,0.9,0.7727,0.25,0.2239,112,324,436
14483,summer,2012,8,31,15,0,5,1,1,0.9,0.7879,0.27,0.2985,109,417,526
14484,summer,2012,8,31,16,0,5,1,1,0.9,0.7879,0.27,0.2537,111,417,528
14485,summer,2012,8,31,17,0,5,1,1,0.88,0.7727,0.32,0.1642,129,488,617
14486,summer,2012,8,31,18,0,5,1,1,0.86,0.7576,0.36,0.2537,87,459,546
14487,summer,2012,8,31,19,0,5,1,1,0.8,0.7424,0.49,0.1343,91,361,452
14488,summer,2012,8,31,20,0,5,1,1,0.8,0.7424,0.49,0.1343,102,254,356
14489,summer,2012,8,31,21,0,5,1,1,0.76,0.7121,0.58,0.194,71,232,303
14490,summer,2012,8,31,22,0,5,1,1,0.76,0.7121,0.58,0.194,65,212,277
14491,summer,2012,8,31,23,0,5,1,1,0.74,0.6818,0.62,0.1045,32,142,174
14492,summer,2012,9,01,0,0,6,0,1,0.74,0.6818,0.62,0.1045,22,146,168
14493,summer,2012,9,01,1,0,6,0,1,0.72,0.697,0.74,0.1343,11,68,79
14494,summer,2012,9,01,2,0,6,0,1,0.7,0.6515,0.7,0.1642,8,61,69
14495,summer,2012,9,01,3,0,6,0,1,0.7,0.6515,0.7,0.1045,6,29,35
14496,summer,2012,9,01,4,0,6,0,1,0.7,0.6515,0.7,0.0,3,9,12
14497,summer,2012,9,01,5,0,6,0,1,0.68,0.6364,0.79,0.0,2,20,22
14498,summer,2012,9,01,6,0,6,0,1,0.68,0.6364,0.79,0.0,13,23,36
14499,summer,2012,9,01,7,0,6,0,2,0.74,0.6818,0.58,0.1343,8,58,66
14500,summer,2012,9,01,8,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162
14501,summer,2012,9,01,9,0,6,0,2,0.76,0.7121,0.58,0.194,62,175,237
14502,summer,2012,9,01,10,0,6,0,2,0.78,0.7273,0.55,0.194,128,289,417
14503,summer,2012,9,01,11,0,6,0,2,0.8,0.7576,0.55,0.2239,219,273,492
14504,summer,2012,9,01,12,0,6,0,2,0.8,0.7576,0.55,0.1642,187,284,471
14505,summer,2012,9,01,13,0,6,0,2,0.82,0.7727,0.52,0.0896,237,267,504
14506,summer,2012,9,01,14,0,6,0,2,0.86,0.7879,0.44,0.1642,240,274,514
14507,summer,2012,9,01,15,0,6,0,2,0.86,0.7879,0.44,0.2836,257,306,563
14508,summer,2012,9,01,16,0,6,0,2,0.84,0.7879,0.49,0.1642,209,253,462
14509,summer,2012,9,01,17,0,6,0,2,0.82,0.7727,0.52,0.0,205,258,463
14510,summer,2012,9,01,18,0,6,0,2,0.82,0.7727,0.52,0.0,184,258,442
14511,summer,2012,9,01,19,0,6,0,3,0.78,0.7424,0.62,0.0,157,235,392
14512,summer,2012,9,01,20,0,6,0,3,0.76,0.7273,0.67,0.2537,67,140,207
